ClaimID,EmployeeID,EmployeeName,Role,Department,ClaimDate,ClaimTime,SubmissionDate,LateSubmission,Category,VendorID,VendorName,VendorType,Country,Currency,ExchangeRate,AmountLocal,AmountAUD,ReceiptID,SplitClaimFlag,NightTimeClaim,WeekendClaim,PolicyBreach,ApproverID,ApproverName,SelfApproval,PostedToAP,Approved,Notes,HighFreqVendor,DuplicateReceipt,SplitDetection,RiskScoreSimple
CLM000885,EMP055,Employee 55,Doctor,Administration,2024-08-05,08:11:11,2024-09-25,True,Taxi,VEN0086,Vendor 86 - ConferenceOrganizer,Courier,AU,AUD,1.0,38.53,38.53,RCT685005,False,False,False,False,APR005,Approver 5,False,True,True,Urgent supply,False,False,False,1
CLM000886,EMP013,Employee 13,Physio,Emergency,2024-10-09,13:28:22,2025-01-24,True,Uniforms,VEN0053,Vendor 53 - Hotel,Courier,AU,USD,1.5,143.97,215.95,RCT501035,False,False,False,False,APR018,Approver 18,False,True,True,Retrospective claim,False,False,False,1
CLM000887,EMP068,Employee 68,Physio,Administration,2024-04-30,01:00:33,2024-04-30,False,Training,VEN0051,Vendor 51 - UniformShop,UniformShop,NZ,AUD,1.0,627.99,627.99,RCT113625,False,True,False,False,APR006,Approver 6,False,True,True,Urgent supply,False,False,False,1
CLM000888,EMP068,Employee 68,Physio,Administration,2024-04-16,10:15:02,2024-08-14,True,Conference,VEN0044,Vendor 44 - TaxiCo,Catering,CN,AUD,1.0,2069.49,2069.49,RCT852908,False,False,False,False,APR004,Approver 4,False,True,True,Retrospective claim,False,False,False,1
CLM000889,EMP027,Employee 27,Physio,Outpatient,2024-11-09,17:34:54,2025-02-12,True,Conference,VEN0089,Vendor 89 - Courier,MedicalSupplier,AU,USD,1.5,8003.15,12004.72,RCT839916,False,False,True,True,APR008,Approver 8,False,True,True,Missing PO noted,False,False,False,4
CLM000890,EMP036,Employee 36,Lab Tech,Surgery,2024-10-02,01:27:22,2024-11-14,True,Medical Supplies,VEN0035,Vendor 35 - Courier,UniformShop,AU,AUD,1.0,683.73,683.73,RCT993990,False,True,False,False,EMP036,Employee 36,True,True,True,Missing PO noted,False,False,False,5
CLM000891,EMP005,Employee 5,Pharmacist,Emergency,2024-03-06,14:33:03,2024-06-02,True,Meals,VEN0110,Vendor 110 - SubscriptionService,UniformShop,AU,AUD,1.0,53.79,53.79,RCT796773,False,False,False,False,APR006,Approver 6,False,True,True,Missing PO noted,False,False,False,1
CLM000892,EMP017,Employee 17,Admin,Emergency,2024-04-13,16:17:02,2024-04-13,False,Uniforms,VEN0001,Vendor 1 - LocalShop,UniformShop,US,AUD,1.0,338.25,338.25,RCT822171,False,False,True,True,APR006,Approver 6,False,True,True,Urgent supply,False,False,False,3
CLM000893,EMP051,Employee 51,Admin,Surgery,2024-02-15,05:36:39,2024-05-29,True,Taxi,VEN0023,Vendor 23 - MedicalSupplier,SubscriptionService,AU,AUD,1.0,29.96,29.96,RCT585496,False,False,False,False,APR005,Approver 5,False,True,True,,False,False,False,1
CLM000894,EMP033,Employee 33,Admin,Administration,2024-10-24,00:32:15,2025-02-10,True,Accommodation,VEN0090,Vendor 90 - ConferenceOrganizer,Hotel,AU,AUD,1.0,303.35,303.35,RCT185222,False,True,False,False,APR007,Approver 7,False,True,True,Missing PO noted,False,False,False,2
CLM000895,EMP010,Employee 10,Lab Tech,Administration,2024-10-20,17:42:08,2024-10-20,False,Medical Supplies,VEN0081,Vendor 81 - TaxiCo,UniformShop,AU,AUD,1.0,763.08,763.08,RCT392514,False,False,True,False,APR009,Approver 9,False,True,True,Urgent supply,False,False,False,1
CLM000896,EMP063,Employee 63,Admin,Pharmacy,2024-04-10,09:21:38,2024-05-05,False,Uniforms,VEN0017,Vendor 17 - TaxiCo,UniformShop,AU,AUD,1.0,55.76,55.76,RCT465805,False,False,False,False,APR001,Approver 1,False,True,False,Retrospective claim,False,False,False,0
CLM000897,EMP044,Employee 44,Lab Tech,Outpatient,2024-05-29,00:28:24,2024-07-25,True,Taxi,VEN0039,Vendor 39 - UniformShop,MedicalSupplier,AU,AUD,1.0,13.1,13.1,RCT463773,False,True,False,False,APR010,Approver 10,False,False,True,Missing PO noted,False,False,False,2
CLM000898,EMP009,Employee 9,Pharmacist,Surgery,2024-11-04,21:09:29,2025-02-17,True,Training,VEN0007,Vendor 7 - TaxiCo,Hotel,NZ,AUD,1.0,1468.43,1468.43,RCT590406,False,False,False,False,APR012,Approver 12,False,True,True,Urgent supply,False,False,False,1
CLM000899,EMP008,Employee 8,Pharmacist,Radiology,2024-05-24,10:27:10,2024-05-24,False,Medical Supplies,VEN0114,Vendor 114 - UniformShop,Catering,AU,AUD,1.0,955.51,955.51,RCT835354,False,False,False,False,APR009,Approver 9,False,True,True,,False,False,False,0
CLM000900,EMP020,Employee 20,Admin,Emergency,2024-03-13,05:02:24,2024-04-26,True,Medical Supplies,VEN0101,Vendor 101 - MedicalSupplier,Hotel,AU,AUD,1.0,215.94,215.94,RCT122806,False,False,False,False,APR005,Approver 5,False,True,True,Training course approved,False,False,False,1
CLM000901,EMP057,Employee 57,Technician,Radiology,2024-04-08,15:45:20,2024-07-13,True,Meals,VEN0084,Vendor 84 - UniformShop,TaxiCo,AU,AUD,1.0,9.71,9.71,RCT142078,False,False,False,False,APR001,Approver 1,False,True,True,Urgent supply,False,False,False,1
CLM000902,EMP054,Employee 54,Nurse,Surgery,2024-08-12,21:10:08,2024-12-04,True,Meals,VEN0063,Vendor 63 - TaxiCo,LocalShop,AU,AUD,1.0,14.1,14.1,RCT415183,False,False,False,False,APR005,Approver 5,False,False,True,Training course approved,False,False,False,1
CLM000903,EMP029,Employee 29,Nurse,Pharmacy,2024-09-14,03:31:31,2024-12-04,True,Accommodation,VEN0077,Vendor 77 - ConferenceOrganizer,ConferenceOrganizer,AU,AUD,1.0,687.84,687.84,RCT931377,False,True,True,True,APR017,Approver 17,False,True,True,Training course approved,False,False,False,5
CLM000904,EMP075,Employee 75,Nurse,Surgery,2024-04-27,11:21:05,2024-04-27,False,Training,VEN0047,Vendor 47 - Hotel,LocalShop,AU,AUD,1.0,2435.31,2435.31,RCT194546,False,False,True,False,APR013,Approver 13,False,True,True,,False,False,False,1
CLM000905,EMP065,Employee 65,Lab Tech,Outpatient,2024-07-01,16:11:56,2024-09-01,True,Meals,VEN0005,Vendor 5 - Catering,LocalShop,AU,INR,0.018,17.93,0.32,RCT494570,False,False,False,False,APR010,Approver 10,False,True,True,Training course approved,False,False,False,1
CLM000906,EMP012,Employee 12,Pharmacist,Outpatient,2024-06-04,19:05:40,2024-07-01,False,Courier,VEN0019,Vendor 19 - MedicalSupplier,UniformShop,AU,AUD,1.0,52.59,52.59,RCT545217,False,False,False,False,APR016,Approver 16,False,False,True,Retrospective claim,False,False,False,0
CLM000907,EMP053,Employee 53,Physio,Emergency,2024-03-10,13:08:00,2024-03-10,False,Medical Supplies,VEN0049,Vendor 49 - MedicalSupplier,TaxiCo,AU,AUD,1.0,584.5,584.5,RCT740225,False,False,True,False,APR018,Approver 18,False,True,True,Urgent supply,False,False,False,1
CLM000908,EMP058,Employee 58,Pharmacist,Outpatient,2024-06-18,05:36:30,2024-08-13,True,Medical Supplies,VEN0070,Vendor 70 - UniformShop,SubscriptionService,AU,AUD,1.0,344.0,344.0,RCT398806,False,False,False,False,APR015,Approver 15,False,False,True,Conference attendance,False,False,False,1
CLM000909,EMP040,Employee 40,Physio,Emergency,2024-09-21,18:42:12,2024-11-12,True,Parking,VEN0037,Vendor 37 - LocalShop,ConferenceOrganizer,AU,AUD,1.0,6.06,6.06,RCT819391,False,False,True,False,APR006,Approver 6,False,True,True,Retrospective claim,False,False,False,2
CLM000910,EMP013,Employee 13,Physio,Emergency,2024-05-29,19:36:12,2024-05-29,False,Conference,VEN0077,Vendor 77 - ConferenceOrganizer,ConferenceOrganizer,AU,AUD,1.0,179.81,179.81,RCT542978,False,False,False,False,APR012,Approver 12,False,True,True,Conference attendance,False,False,False,0
CLM000911,EMP004,Employee 4,Nurse,Administration,2024-07-13,13:07:37,2024-07-13,False,Accommodation,VEN0044,Vendor 44 - TaxiCo,Catering,CN,AUD,1.0,253.23,253.23,RCT482585,False,False,True,False,APR009,Approver 9,False,True,True,,False,False,False,1
CLM000912,EMP027,Employee 27,Physio,Outpatient,2024-05-10,19:37:57,2024-05-23,False,Uniforms,VEN0080,Vendor 80 - Courier,LocalShop,AU,AUD,1.0,26.58,26.58,RCT577090,False,False,False,False,APR011,Approver 11,False,True,True,Retrospective claim,False,False,False,0
CLM000913,EMP027,Employee 27,Physio,Outpatient,2024-09-23,03:02:31,2024-09-23,False,Uniforms,VEN0090,Vendor 90 - ConferenceOrganizer,Hotel,AU,AUD,1.0,6.17,6.17,RCT958961,False,True,False,False,APR001,Approver 1,False,True,True,,False,False,False,1
CLM000914,EMP067,Employee 67,Nurse,Administration,2024-08-19,13:07:40,2024-09-15,False,Medical Supplies,VEN0033,Vendor 33 - TaxiCo,TaxiCo,CN,AUD,1.0,3093.2,3093.2,RCT360704,False,False,False,True,APR011,Approver 11,False,True,False,Urgent supply,False,False,False,2
CLM000915,EMP042,Employee 42,Admin,Pharmacy,2024-06-26,19:37:48,2024-07-30,True,Uniforms,VEN0012,Vendor 12 - UniformShop,Courier,US,AUD,1.0,63.26,63.26,RCT868278,False,False,False,False,APR016,Approver 16,False,True,True,Missing PO noted,False,False,False,1
CLM000916,EMP065,Employee 65,Lab Tech,Outpatient,2024-09-04,20:32:36,2024-09-09,False,Medical Supplies,VEN0020,Vendor 20 - TaxiCo,LocalShop,AU,AUD,1.0,721.83,721.83,RCT767671,False,False,False,False,EMP065,Employee 65,True,True,True,,False,False,False,3
CLM000917,EMP075,Employee 75,Nurse,Surgery,2024-11-21,15:49:08,2024-12-19,False,Subscriptions,VEN0016,Vendor 16 - Hotel,Catering,AU,AUD,1.0,5.0,5.0,RCT417929,False,False,False,False,APR012,Approver 12,False,True,True,Training course approved,False,False,False,0
CLM000918,EMP039,Employee 39,Doctor,Administration,2024-10-22,02:19:26,2024-12-02,True,Uniforms,VEN0025,Vendor 25 - MedicalSupplier,Courier,AU,AUD,1.0,86.68,86.68,RCT625927,False,True,False,False,APR016,Approver 16,False,True,True,,False,False,False,2
CLM000919,EMP068,Employee 68,Physio,Administration,2024-10-30,08:19:28,2024-10-30,False,Meals,VEN0118,Vendor 118 - Catering,Courier,AU,AUD,1.0,20.35,20.35,RCT928645,True,False,False,False,APR014,Approver 14,False,True,True,Urgent supply,False,False,False,2
CLM000920,EMP050,Employee 50,Technician,Radiology,2024-10-09,17:09:52,2024-10-25,False,Parking,VEN0104,Vendor 104 - SubscriptionService,UniformShop,AU,AUD,1.0,27.24,27.24,RCT444721,False,False,False,False,APR003,Approver 3,False,True,True,Training course approved,False,False,False,0
CLM000921,EMP072,Employee 72,Pharmacist,Outpatient,2024-06-28,03:49:48,2024-08-20,True,Uniforms,VEN0088,Vendor 88 - LocalShop,Courier,AU,AUD,1.0,9.28,9.28,RCT368113,False,True,False,False,APR011,Approver 11,False,True,False,,False,False,False,2
CLM000922,EMP027,Employee 27,Physio,Outpatient,2024-03-21,09:47:56,2024-03-21,False,Medical Supplies,VEN0067,Vendor 67 - Courier,UniformShop,US,AUD,1.0,1188.95,1188.95,RCT807265,False,False,False,False,APR014,Approver 14,False,True,True,,False,False,False,0
CLM000923,EMP042,Employee 42,Admin,Pharmacy,2024-10-18,05:47:00,2024-11-29,True,Meals,VEN0023,Vendor 23 - MedicalSupplier,SubscriptionService,AU,AUD,1.0,19.26,19.26,RCT663706,False,False,False,False,APR005,Approver 5,False,True,False,Retrospective claim,False,False,False,1
CLM000924,EMP017,Employee 17,Admin,Emergency,2024-04-22,15:25:52,2024-07-02,True,Courier,VEN0032,Vendor 32 - LocalShop,LocalShop,AU,NZD,0.92,25.52,23.48,RCT676790,False,False,False,False,APR006,Approver 6,False,True,True,,False,False,False,1
CLM000925,EMP026,Employee 26,Nurse,Administration,2024-09-14,22:09:57,2024-09-15,False,Accommodation,VEN0032,Vendor 32 - LocalShop,LocalShop,AU,AUD,1.0,110.51,110.51,RCT511223,False,False,True,False,APR003,Approver 3,False,True,True,Training course approved,False,False,False,1
CLM000926,EMP058,Employee 58,Pharmacist,Outpatient,2024-06-04,19:16:38,2024-09-14,True,Conference,VEN0116,Vendor 116 - UniformShop,MedicalSupplier,AU,AUD,1.0,3296.82,3296.82,RCT788065,False,False,False,False,APR012,Approver 12,False,False,True,Missing PO noted,False,False,False,1
CLM000927,EMP062,Employee 62,Lab Tech,Outpatient,2024-01-12,05:12:51,2024-03-19,True,Uniforms,VEN0041,Vendor 41 - Hotel,TaxiCo,AU,AUD,1.0,146.73,146.73,RCT184416,False,False,False,False,APR011,Approver 11,False,True,True,Conference attendance,False,False,False,1
CLM000928,EMP013,Employee 13,Physio,Emergency,2024-09-22,22:02:16,2024-10-23,True,Subscriptions,VEN0113,Vendor 113 - SubscriptionService,ConferenceOrganizer,AU,AUD,1.0,229.73,229.73,RCT928249,False,False,True,True,APR006,Approver 6,False,True,True,Training course approved,False,False,False,4
CLM000929,EMP004,Employee 4,Nurse,Administration,2024-03-09,18:16:33,2024-03-09,False,Courier,VEN0064,Vendor 64 - Courier,MedicalSupplier,IN,AUD,1.0,35.39,35.39,RCT407213,False,False,True,False,APR005,Approver 5,False,True,True,Training course approved,False,False,False,1
CLM000930,EMP035,Employee 35,Lab Tech,Surgery,2024-11-05,16:43:16,2025-02-08,True,Subscriptions,VEN0100,Vendor 100 - Courier,UniformShop,AU,AUD,1.0,14.28,14.28,RCT733347,False,False,False,False,APR018,Approver 18,False,True,True,Missing PO noted,False,False,False,1
CLM000931,EMP006,Employee 6,Technician,Emergency,2024-01-13,04:03:45,2024-05-04,True,Courier,VEN0105,Vendor 105 - TaxiCo,SubscriptionService,AU,AUD,1.0,109.66,109.66,RCT173783,False,True,True,False,APR007,Approver 7,False,True,True,Retrospective claim,False,False,False,3
CLM000932,EMP052,Employee 52,Pharmacist,Pharmacy,2024-10-04,14:56:56,2024-12-28,True,Taxi,VEN0065,Vendor 65 - UniformShop,MedicalSupplier,CN,AUD,1.0,23.81,23.81,RCT951089,False,False,False,False,APR018,Approver 18,False,True,True,Missing PO noted,False,False,False,1
CLM000933,EMP061,Employee 61,Pharmacist,Outpatient,2024-06-19,13:07:42,2024-08-29,True,Accommodation,VEN0083,Vendor 83 - Hotel,LocalShop,AU,AUD,1.0,141.18,141.18,RCT894758,False,False,False,False,APR010,Approver 10,False,True,True,Training course approved,False,False,False,1
CLM000934,EMP031,Employee 31,Admin,Surgery,2024-11-04,16:39:46,2025-01-05,True,Uniforms,VEN0081,Vendor 81 - TaxiCo,UniformShop,AU,AUD,1.0,144.34,144.34,RCT177667,False,False,False,False,APR008,Approver 8,False,True,True,Urgent supply,False,False,False,1
CLM000935,EMP053,Employee 53,Physio,Emergency,2024-11-01,11:15:16,2024-11-26,False,Meals,VEN0048,Vendor 48 - ConferenceOrganizer,TaxiCo,IN,AUD,1.0,21.38,21.38,RCT898304,False,False,False,False,EMP053,Employee 53,True,True,True,Urgent supply,False,False,False,3
CLM000936,EMP070,Employee 70,Admin,Surgery,2024-10-05,05:50:42,2024-12-13,True,Meals,VEN0068,Vendor 68 - ConferenceOrganizer,TaxiCo,AU,AUD,1.0,41.43,41.43,RCT805983,False,False,True,False,APR012,Approver 12,False,True,True,Missing PO noted,False,False,False,2
CLM000937,EMP050,Employee 50,Technician,Radiology,2024-03-29,13:22:10,2024-06-02,True,Parking,VEN0097,Vendor 97 - MedicalSupplier,UniformShop,AU,AUD,1.0,22.78,22.78,RCT112652,False,False,False,False,APR011,Approver 11,False,True,True,Training course approved,False,False,False,1
CLM000938,EMP065,Employee 65,Lab Tech,Outpatient,2024-05-13,15:44:39,2024-08-27,True,Training,VEN0120,Vendor 120 - Courier,Hotel,IN,AUD,1.0,1741.01,1741.01,RCT492547,False,False,False,False,APR003,Approver 3,False,True,True,Conference attendance,False,False,False,1
CLM000939,EMP039,Employee 39,Doctor,Administration,2024-01-06,15:00:53,2024-03-12,True,Medical Supplies,VEN0090,Vendor 90 - ConferenceOrganizer,Hotel,AU,AUD,1.0,197.44,197.44,RCT391835,False,False,True,False,APR011,Approver 11,False,True,True,Missing PO noted,False,False,False,2
CLM000940,EMP052,Employee 52,Pharmacist,Pharmacy,2024-12-17,23:47:28,2025-02-24,True,Parking,VEN0002,Vendor 2 - ConferenceOrganizer,Catering,AU,AUD,1.0,8.32,8.32,RCT649577,True,False,False,False,APR010,Approver 10,False,True,False,Retrospective claim,False,False,False,3
CLM000941,EMP034,Employee 34,Lab Tech,Emergency,2024-01-27,12:12:43,2024-01-27,False,Meals,VEN0052,Vendor 52 - ConferenceOrganizer,ConferenceOrganizer,AU,AUD,1.0,26.17,26.17,RCT183306,False,False,True,False,APR001,Approver 1,False,True,True,Missing PO noted,False,False,False,1
CLM000942,EMP026,Employee 26,Nurse,Administration,2024-12-29,14:57:18,2025-02-09,True,Parking,VEN0024,Vendor 24 - UniformShop,Hotel,CN,AUD,1.0,7.4,7.4,RCT286049,False,False,True,False,APR011,Approver 11,False,True,True,,False,False,False,2
CLM000943,EMP056,Employee 56,Pharmacist,Emergency,2024-12-17,02:40:18,2025-01-02,False,Taxi,VEN0013,Vendor 13 - UniformShop,Courier,AU,AUD,1.0,41.59,41.59,RCT714127,False,True,False,False,APR018,Approver 18,False,True,True,,False,False,False,1
CLM000944,EMP031,Employee 31,Admin,Surgery,2024-03-17,00:14:08,2024-04-26,True,Training,VEN0099,Vendor 99 - SubscriptionService,UniformShop,AU,AUD,1.0,1110.7,1110.7,RCT668714,True,True,True,False,APR009,Approver 9,False,True,False,Missing PO noted,False,False,False,5
CLM000945,EMP017,Employee 17,Admin,Emergency,2024-12-10,23:03:27,2025-04-08,True,Accommodation,VEN0082,Vendor 82 - ConferenceOrganizer,Courier,AU,AUD,1.0,280.76,280.76,RCT744259,False,False,False,False,APR008,Approver 8,False,True,True,Urgent supply,False,False,False,1
CLM000946,EMP036,Employee 36,Lab Tech,Surgery,2024-07-16,17:54:31,2024-07-16,False,Taxi,VEN0056,Vendor 56 - MedicalSupplier,LocalShop,NZ,AUD,1.0,28.75,28.75,RCT658041,False,False,False,False,APR004,Approver 4,False,True,False,Training course approved,False,False,False,0
CLM000947,EMP047,Employee 47,Admin,Surgery,2024-07-08,08:48:58,2024-09-19,True,Medical Supplies,VEN0011,Vendor 11 - LocalShop,SubscriptionService,AU,AUD,1.0,94.53,94.53,RCT271055,False,False,False,False,APR013,Approver 13,False,True,True,Missing PO noted,False,False,False,1
CLM000948,EMP036,Employee 36,Lab Tech,Surgery,2024-07-28,10:40:25,2024-07-28,False,Uniforms,VEN0102,Vendor 102 - TaxiCo,UniformShop,US,AUD,1.0,24.99,24.99,RCT422122,False,False,True,False,APR006,Approver 6,False,True,True,Retrospective claim,False,False,False,1
CLM000949,EMP014,Employee 14,Physio,Surgery,2024-09-17,04:04:17,2024-10-30,True,Medical Supplies,VEN0040,Vendor 40 - ConferenceOrganizer,TaxiCo,AU,AUD,1.0,209.0,209.0,RCT280121,False,True,False,False,APR011,Approver 11,False,False,True,Conference attendance,False,False,False,2
CLM000950,EMP023,Employee 23,Admin,Administration,2024-10-29,05:39:01,2024-10-29,False,Uniforms,VEN0063,Vendor 63 - TaxiCo,LocalShop,AU,NZD,0.92,88.16,81.11,RCT488802,False,False,False,False,APR014,Approver 14,False,True,True,Conference attendance,False,False,False,0
CLM000951,EMP035,Employee 35,Lab Tech,Surgery,2024-10-23,20:01:18,2025-01-13,True,Conference,VEN0108,Vendor 108 - Courier,LocalShop,CN,AUD,1.0,1471.05,1471.05,RCT528645,False,False,False,False,APR014,Approver 14,False,True,True,Training course approved,False,False,False,1
CLM000952,EMP034,Employee 34,Lab Tech,Emergency,2024-09-14,12:06:51,2024-10-16,True,Medical Supplies,VEN0024,Vendor 24 - UniformShop,Hotel,CN,AUD,1.0,531.61,531.61,RCT929339,False,False,True,False,APR001,Approver 1,False,True,True,Urgent supply,False,False,False,2
CLM000953,EMP041,Employee 41,Physio,Emergency,2024-02-11,14:28:48,2024-06-01,True,Uniforms,VEN0080,Vendor 80 - Courier,LocalShop,AU,AUD,1.0,62.17,62.17,RCT856300,False,False,True,False,APR011,Approver 11,False,True,False,Missing PO noted,False,False,False,2
CLM000954,EMP032,Employee 32,Admin,Surgery,2024-07-08,12:39:02,2024-07-08,False,Medical Supplies,VEN0059,Vendor 59 - LocalShop,Catering,AU,AUD,1.0,889.48,889.48,RCT206367,False,False,False,False,APR010,Approver 10,False,True,True,Missing PO noted,False,False,False,0
CLM000955,EMP070,Employee 70,Admin,Surgery,2024-01-29,05:26:28,2024-03-04,True,Subscriptions,VEN0098,Vendor 98 - SubscriptionService,TaxiCo,AU,AUD,1.0,51.51,51.51,RCT257726,False,False,False,False,APR002,Approver 2,False,True,True,Missing PO noted,False,False,False,1
CLM000956,EMP025,Employee 25,Doctor,Administration,2024-04-11,02:20:46,2024-07-15,True,Taxi,VEN0050,Vendor 50 - LocalShop,ConferenceOrganizer,AU,AUD,1.0,44.23,44.23,RCT909606,False,True,False,False,APR018,Approver 18,False,False,True,Conference attendance,False,False,False,2
CLM000957,EMP043,Employee 43,Nurse,Surgery,2024-10-17,12:54:42,2025-02-09,True,Uniforms,VEN0038,Vendor 38 - UniformShop,Catering,AU,AUD,1.0,96.58,96.58,RCT449188,False,False,False,False,APR004,Approver 4,False,True,True,Missing PO noted,False,False,False,1
CLM000958,EMP016,Employee 16,Doctor,Surgery,2024-06-08,04:17:45,2024-10-04,True,Medical Supplies,VEN0040,Vendor 40 - ConferenceOrganizer,TaxiCo,AU,AUD,1.0,65.93,65.93,RCT654064,False,True,True,False,APR012,Approver 12,False,False,False,Urgent supply,False,False,False,3
CLM000959,EMP018,Employee 18,Technician,Emergency,2024-11-02,16:13:57,2024-11-02,False,Taxi,VEN0120,Vendor 120 - Courier,Hotel,IN,AUD,1.0,42.83,42.83,RCT870109,False,False,True,False,APR013,Approver 13,False,True,True,,False,False,False,1
CLM000960,EMP058,Employee 58,Pharmacist,Outpatient,2024-08-10,14:25:35,2024-11-02,True,Meals,VEN0070,Vendor 70 - UniformShop,SubscriptionService,AU,AUD,1.0,20.86,20.86,RCT904378,False,False,True,False,APR002,Approver 2,False,False,True,Urgent supply,False,False,False,2
CLM000961,EMP065,Employee 65,Lab Tech,Outpatient,2024-01-29,15:15:50,2024-05-18,True,Meals,VEN0108,Vendor 108 - Courier,LocalShop,CN,AUD,1.0,9.56,9.56,RCT826229,False,False,False,False,APR003,Approver 3,False,True,True,Conference attendance,False,False,False,1
CLM000962,EMP018,Employee 18,Technician,Emergency,2024-01-08,08:12:26,2024-03-22,True,Uniforms,VEN0119,Vendor 119 - Hotel,Courier,AU,AUD,1.0,10.79,10.79,RCT333717,False,False,False,False,APR008,Approver 8,False,True,True,Urgent supply,False,False,False,1
CLM000963,EMP070,Employee 70,Admin,Surgery,2024-12-12,18:38:08,2025-01-08,False,Training,VEN0090,Vendor 90 - ConferenceOrganizer,Hotel,AU,AUD,1.0,1663.94,1663.94,RCT290407,True,False,False,False,APR002,Approver 2,False,True,True,,False,False,False,2
CLM000964,EMP026,Employee 26,Nurse,Administration,2024-05-07,15:38:20,2024-05-07,False,Courier,VEN0102,Vendor 102 - TaxiCo,UniformShop,US,AUD,1.0,31.93,31.93,RCT271220,False,False,False,False,APR003,Approver 3,False,True,True,Conference attendance,False,False,False,0
CLM000965,EMP013,Employee 13,Physio,Emergency,2024-02-17,09:07:35,2024-02-27,False,Conference,VEN0019,Vendor 19 - MedicalSupplier,UniformShop,AU,AUD,1.0,2894.9,2894.9,RCT318716,False,False,True,False,APR006,Approver 6,False,True,True,,False,False,False,1
CLM000966,EMP002,Employee 2,Lab Tech,Outpatient,2024-03-09,18:28:07,2024-06-26,True,Courier,VEN0108,Vendor 108 - Courier,LocalShop,CN,AUD,1.0,33.01,33.01,RCT893359,False,False,True,False,APR017,Approver 17,False,False,True,Training course approved,False,False,False,2
CLM000967,EMP034,Employee 34,Lab Tech,Emergency,2024-02-05,00:41:20,2024-04-26,True,Medical Supplies,VEN0064,Vendor 64 - Courier,MedicalSupplier,IN,AUD,1.0,992.91,992.91,RCT489633,False,True,False,False,APR005,Approver 5,False,True,False,,False,False,False,2
CLM000968,EMP059,Employee 59,Physio,Emergency,2024-06-17,14:17:58,2024-09-21,True,Medical Supplies,VEN0092,Vendor 92 - Catering,SubscriptionService,AU,AUD,1.0,1577.2,1577.2,RCT774844,False,False,False,True,EMP059,Employee 59,True,True,False,,False,False,False,6
CLM000969,EMP056,Employee 56,Pharmacist,Emergency,2024-02-24,00:49:06,2024-05-07,True,Uniforms,VEN0057,Vendor 57 - Courier,TaxiCo,AU,AUD,1.0,574.61,574.61,RCT247031,False,True,True,True,APR016,Approver 16,False,True,False,Urgent supply,False,False,False,5
CLM000970,EMP033,Employee 33,Admin,Administration,2024-08-27,11:08:06,2024-11-04,True,Parking,VEN0055,Vendor 55 - MedicalSupplier,ConferenceOrganizer,AU,AUD,1.0,10.9,10.9,RCT643791,False,False,False,False,APR005,Approver 5,False,True,True,Training course approved,False,False,False,1
CLM000971,EMP067,Employee 67,Nurse,Administration,2024-01-12,09:33:01,2024-01-12,False,Uniforms,VEN0040,Vendor 40 - ConferenceOrganizer,TaxiCo,AU,AUD,1.0,65.86,65.86,RCT982298,False,False,False,False,APR006,Approver 6,False,True,True,Training course approved,False,False,False,0
CLM000972,EMP016,Employee 16,Doctor,Surgery,2024-12-20,09:59:47,2024-12-20,False,Conference,VEN0008,Vendor 8 - UniformShop,Hotel,AU,AUD,1.0,2332.44,2332.44,RCT650716,False,False,False,False,APR012,Approver 12,False,True,True,Conference attendance,False,False,False,0
CLM000973,EMP056,Employee 56,Pharmacist,Emergency,2024-06-29,23:56:40,2024-06-29,False,Parking,VEN0109,Vendor 109 - SubscriptionService,SubscriptionService,CN,AUD,1.0,5.01,5.01,RCT732575,False,False,True,False,APR001,Approver 1,False,True,True,Retrospective claim,False,False,False,1
CLM000974,EMP028,Employee 28,Physio,Surgery,2024-05-21,21:49:07,2024-05-21,False,Meals,VEN0107,Vendor 107 - SubscriptionService,LocalShop,AU,AUD,1.0,21.86,21.86,RCT971460,False,False,False,False,APR002,Approver 2,False,True,True,,False,False,False,0
CLM000975,EMP038,Employee 38,Lab Tech,Administration,2024-10-15,18:26:22,2024-10-15,False,Meals,VEN0080,Vendor 80 - Courier,LocalShop,AU,AUD,1.0,10.32,10.32,RCT361912,False,False,False,False,APR007,Approver 7,False,False,True,Retrospective claim,False,False,False,0
CLM000976,EMP013,Employee 13,Physio,Emergency,2024-07-19,14:54:42,2024-07-19,False,Subscriptions,VEN0080,Vendor 80 - Courier,LocalShop,AU,NZD,0.92,43.08,39.63,RCT542521,False,False,False,False,APR005,Approver 5,False,True,True,Missing PO noted,False,False,False,0
CLM000977,EMP008,Employee 8,Pharmacist,Radiology,2024-01-19,22:46:09,2024-01-19,False,Subscriptions,VEN0014,Vendor 14 - Catering,SubscriptionService,AU,AUD,1.0,225.55,225.55,RCT975958,False,False,False,True,APR018,Approver 18,False,True,True,Missing PO noted,False,False,False,2
CLM000978,EMP051,Employee 51,Admin,Surgery,2024-12-03,13:34:59,2024-12-03,False,Taxi,VEN0065,Vendor 65 - UniformShop,MedicalSupplier,CN,AUD,1.0,15.79,15.79,RCT375570,False,False,False,False,APR007,Approver 7,False,True,True,Training course approved,False,False,False,0
